MGAT4A,Age-related changes in gene expression/protein activity in humans
MID1IP1,Age-related changes in gene expression/protein activity in humans
MIF,Age-related changes in gene expression/protein activity in humans
HINFP,Age-related changes in gene expression/protein activity in humans
MRTFA,Age-related changes in gene expression/protein activity in humans
CENPU,Age-related changes in gene expression/protein activity in humans
MLXIP,Age-related changes in gene expression/protein activity in humans
MORF4,Age-related changes in gene expression/protein activity in humans
MRPL42,Age-related changes in gene expression/protein activity in humans
MRPS16,Age-related changes in gene expression/protein activity in humans
MRPS18B,Age-related changes in gene expression/protein activity in humans
MSH2,Age-related changes in gene expression/protein activity in humans
MSH6,Age-related changes in gene expression/protein activity in humans
MSRB2,Age-related changes in gene expression/protein activity in humans
MTA2,Age-related changes in gene expression/protein activity in humans
MTMR2,Age-related changes in gene expression/protein activity in humans
MTUS1,Age-related changes in gene expression/protein activity in humans
MYBL1,Age-related changes in gene expression/protein activity in humans
MYC,Age-related changes in gene expression/protein activity in humans
MYO6,Age-related changes in gene expression/protein activity in humans
NAP1L2,Age-related changes in gene expression/protein activity in humans
NBN,Age-related changes in gene expression/protein activity in humans
NCF4,Age-related changes in gene expression/protein activity in humans
NCK1,Age-related changes in gene expression/protein activity in humans
NCOA2,Age-related changes in gene expression/protein activity in humans
NCOA3,Age-related changes in gene expression/protein activity in humans
NDFIP1,Age-related changes in gene expression/protein activity in humans
NDUFS4,Age-related changes in gene expression/protein activity in humans
NDUFS5,Age-related changes in gene expression/protein activity in humans
NECAB3,Age-related changes in gene expression/protein activity in humans
NEDD4,Age-related changes in gene expression/protein activity in humans
NEK9,Age-related changes in gene expression/protein activity in humans
NELL2,Age-related changes in gene expression/protein activity in humans
NF1,Age-related changes in gene expression/protein activity in humans
NFX1,Age-related changes in gene expression/protein activity in humans
NFYA,Age-related changes in gene expression/protein activity in humans
NFYB,Age-related changes in gene expression/protein activity in humans
NFYC,Age-related changes in gene expression/protein activity in humans
BEX3,Age-related changes in gene expression/protein activity in humans
NKX3-1,Age-related changes in gene expression/protein activity in humans
NLRP1,Age-related changes in gene expression/protein activity in humans
NME1,Age-related changes in gene expression/protein activity in humans
NNT,Age-related changes in gene expression/protein activity in humans
GLYR1,Age-related changes in gene expression/protein activity in humans
NR2C2,Age-related changes in gene expression/protein activity in humans
NR4A1,Age-related changes in gene expression/protein activity in humans
NR4A2,Age-related changes in gene expression/protein activity in humans
NRCAM,Age-related changes in gene expression/protein activity in humans
NUDT4,Age-related changes in gene expression/protein activity in humans
NUMA1,Age-related changes in gene expression/protein activity in humans
NUP188,Age-related changes in gene expression/protein activity in humans
NUP50,Age-related changes in gene expression/protein activity in humans
NUP98,Age-related changes in gene expression/protein activity in humans
OAS2,Age-related changes in gene expression/protein activity in humans
OPN3,Age-related changes in gene expression/protein activity in humans
ORC5,Age-related changes in gene expression/protein activity in humans
OSBPL3,Age-related changes in gene expression/protein activity in humans
P2RX5,Age-related changes in gene expression/protein activity in humans
P2RY14,Age-related changes in gene expression/protein activity in humans
LPAR6,Age-related changes in gene expression/protein activity in humans
PAFAH1B1,Age-related changes in gene expression/protein activity in humans
PAIP1,Age-related changes in gene expression/protein activity in humans
PAK1IP1,Age-related changes in gene expression/protein activity in humans
PAM,Age-related changes in gene expression/protein activity in humans
PANK4,Age-related changes in gene expression/protein activity in humans
PAPOLA,Age-related changes in gene expression/protein activity in humans
PAPSS1,Age-related changes in gene expression/protein activity in humans
PATZ1,Age-related changes in gene expression/protein activity in humans
PBXIP1,Age-related changes in gene expression/protein activity in humans
PDCD4,Age-related changes in gene expression/protein activity in humans
PDE3B,Age-related changes in gene expression/protein activity in humans
PDE4DIP,Age-related changes in gene expression/protein activity in humans
PDE9A,Age-related changes in gene expression/protein activity in humans
PDK1,Age-related changes in gene expression/protein activity in humans
PDK3,Age-related changes in gene expression/protein activity in humans
PDS5A,Age-related changes in gene expression/protein activity in humans
PECAM1,Age-related changes in gene expression/protein activity in humans
PFDN4,Age-related changes in gene expression/protein activity in humans
PGK1,Age-related changes in gene expression/protein activity in humans
PHLDA1,Age-related changes in gene expression/protein activity in humans
PHTF2,Age-related changes in gene expression/protein activity in humans
PIGK,Age-related changes in gene expression/protein activity in humans
PIGP,Age-related changes in gene expression/protein activity in humans
PLAG1,Age-related changes in gene expression/protein activity in humans
PLAGL1,Age-related changes in gene expression/protein activity in humans
PLCL1,Age-related changes in gene expression/protein activity in humans
PLCL2,Age-related changes in gene expression/protein activity in humans
PLEK,Age-related changes in gene expression/protein activity in humans
PMAIP1,Age-related changes in gene expression/protein activity in humans
PNKP,Age-related changes in gene expression/protein activity in humans
PNPLA6,Age-related changes in gene expression/protein activity in humans
POLD4,Age-related changes in gene expression/protein activity in humans
POLR2J2,Age-related changes in gene expression/protein activity in humans
POLR3K,Age-related changes in gene expression/protein activity in humans
POP5,Age-related changes in gene expression/protein activity in humans
PPM1B,Age-related changes in gene expression/protein activity in humans
PPP1R2,Age-related changes in gene expression/protein activity in humans
PPP2R5C,Age-related changes in gene expression/protein activity in humans
PREPL,Age-related changes in gene expression/protein activity in humans
PRIM1,Age-related changes in gene expression/protein activity in humans
PRKACB,Age-related changes in gene expression/protein activity in humans
PRKAR1A,Age-related changes in gene expression/protein activity in humans
PRKCA,Age-related changes in gene expression/protein activity in humans
PRKCD,Age-related changes in gene expression/protein activity in humans
PRKCH,Age-related changes in gene expression/protein activity in humans
PRL,Age-related changes in gene expression/protein activity in humans
PRMT2,Age-related changes in gene expression/protein activity in humans
PRNP,Age-related changes in gene expression/protein activity in humans
PRPS1,Age-related changes in gene expression/protein activity in humans
PRR5,Age-related changes in gene expression/protein activity in humans
CYTH1,Age-related changes in gene expression/protein activity in humans
PTEN,Age-related changes in gene expression/protein activity in humans
PTGDR,Age-related changes in gene expression/protein activity in humans
PTGER2,Age-related changes in gene expression/protein activity in humans
PTPN11,Age-related changes in gene expression/protein activity in humans
PTPN6,Age-related changes in gene expression/protein activity in humans
PTPRE,Age-related changes in gene expression/protein activity in humans
PTPRJ,Age-related changes in gene expression/protein activity in humans
PTPRK,Age-related changes in gene expression/protein activity in humans
PTPRM,Age-related changes in gene expression/protein activity in humans
PTTG1,Age-related changes in gene expression/protein activity in humans
PUM2,Age-related changes in gene expression/protein activity in humans
PXN,Age-related changes in gene expression/protein activity in humans
PYHIN1,Age-related changes in gene expression/protein activity in humans
QPCT,Age-related changes in gene expression/protein activity in humans
QRSL1,Age-related changes in gene expression/protein activity in humans
QSOX1,Age-related changes in gene expression/protein activity in humans
RAB2A,Age-related changes in gene expression/protein activity in humans
RAB33A,Age-related changes in gene expression/protein activity in humans
RAB33B,Age-related changes in gene expression/protein activity in humans
RAB4A,Age-related changes in gene expression/protein activity in humans
RABEP2,Age-related changes in gene expression/protein activity in humans
RABGGTA,Age-related changes in gene expression/protein activity in humans
RAD21,Age-related changes in gene expression/protein activity in humans
RAD23B,Age-related changes in gene expression/protein activity in humans
RAD54B,Age-related changes in gene expression/protein activity in humans
RASA3,Age-related changes in gene expression/protein activity in humans
RASA4,Age-related changes in gene expression/protein activity in humans
RASGRP2,Age-related changes in gene expression/protein activity in humans
RB1,Age-related changes in gene expression/protein activity in humans
RBL2,Age-related changes in gene expression/protein activity in humans
RBM7,Age-related changes in gene expression/protein activity in humans
RBMX,Age-related changes in gene expression/protein activity in humans
RBPJ,Age-related changes in gene expression/protein activity in humans
RCAN3,Age-related changes in gene expression/protein activity in humans
RCOR3,Age-related changes in gene expression/protein activity in humans
REL,Age-related changes in gene expression/protein activity in humans
RFX7,Age-related changes in gene expression/protein activity in humans
RGL1,Age-related changes in gene expression/protein activity in humans
RHOB,Age-related changes in gene expression/protein activity in humans
RHOH,Age-related changes in gene expression/protein activity in humans
RHOT1,Age-related changes in gene expression/protein activity in humans
RIN3,Age-related changes in gene expression/protein activity in humans
RLF,Age-related changes in gene expression/protein activity in humans
RNGTT,Age-related changes in gene expression/protein activity in humans
PTBP3,Age-related changes in gene expression/protein activity in humans
RP6213H19.1,Age-related changes in gene expression/protein activity in humans
RPA3,Age-related changes in gene expression/protein activity in humans
RPL10,Age-related changes in gene expression/protein activity in humans
RPL22,Age-related changes in gene expression/protein activity in humans
RPL28,Age-related changes in gene expression/protein activity in humans
RPL31,Age-related changes in gene expression/protein activity in humans
RPS26,Age-related changes in gene expression/protein activity in humans
RPS6KA5,Age-related changes in gene expression/protein activity in humans
RPS6KB1,Age-related changes in gene expression/protein activity in humans
RRBP1,Age-related changes in gene expression/protein activity in humans
RRM1,Age-related changes in gene expression/protein activity in humans
RSL1D1,Age-related changes in gene expression/protein activity in humans
RXRA,Age-related changes in gene expression/protein activity in humans
SNRNP27,Age-related changes in gene expression/protein activity in humans
RYK,Age-related changes in gene expression/protein activity in humans
S100A4,Age-related changes in gene expression/protein activity in humans
SACS,Age-related changes in gene expression/protein activity in humans
SAFB,Age-related changes in gene expression/protein activity in humans
SALL2,Age-related changes in gene expression/protein activity in humans
SATB1,Age-related changes in gene expression/protein activity in humans
SCAMP1,Age-related changes in gene expression/protein activity in humans
SCD,Age-related changes in gene expression/protein activity in humans
SCML1,Age-related changes in gene expression/protein activity in humans
SCPEP1,Age-related changes in gene expression/protein activity in humans
SEC23A,Age-related changes in gene expression/protein activity in humans
SEC61A1,Age-related changes in gene expression/protein activity in humans
SELL,Age-related changes in gene expression/protein activity in humans
SELPLG,Age-related changes in gene expression/protein activity in humans
SENP7,Age-related changes in gene expression/protein activity in humans
SEPTIN6,Age-related changes in gene expression/protein activity in humans
SERBP1,Age-related changes in gene expression/protein activity in humans
SERTAD2,Age-related changes in gene expression/protein activity in humans
SF3A1,Age-related changes in gene expression/protein activity in humans
SFPQ,Age-related changes in gene expression/protein activity in humans
SETD9,Age-related changes in gene expression/protein activity in humans
SGK1,Age-related changes in gene expression/protein activity in humans
SGPP1,Age-related changes in gene expression/protein activity in humans
SH2B3,Age-related changes in gene expression/protein activity in humans
SH2D1A,Age-related changes in gene expression/protein activity in humans
SH3BP5,Age-related changes in gene expression/protein activity in humans
SIT1,Age-related changes in gene expression/protein activity in humans
SKAP2,Age-related changes in gene expression/protein activity in humans
SKIL,Age-related changes in gene expression/protein activity in humans
SLAMF7,Age-related changes in gene expression/protein activity in humans
SLC12A6,Age-related changes in gene expression/protein activity in humans
SLC26A6,Age-related changes in gene expression/protein activity in humans
SLC27A3,Age-related changes in gene expression/protein activity in humans
SLC7A5,Age-related changes in gene expression/protein activity in humans
SLC7A6,Age-related changes in gene expression/protein activity in humans
SMAD2,Age-related changes in gene expression/protein activity in humans
SMAD3,Age-related changes in gene expression/protein activity in humans
SMAD4,Age-related changes in gene expression/protein activity in humans
SMARCA4,Age-related changes in gene expression/protein activity in humans
SMARCA5,Age-related changes in gene expression/protein activity in humans
SMARCE1,Age-related changes in gene expression/protein activity in humans
SMC4,Age-related changes in gene expression/protein activity in humans
SMCHD1,Age-related changes in gene expression/protein activity in humans
SMNDC1,Age-related changes in gene expression/protein activity in humans
SNAPC1,Age-related changes in gene expression/protein activity in humans
SNCA,Age-related changes in gene expression/protein activity in humans
SNED1,Age-related changes in gene expression/protein activity in humans
SNRPN,Age-related changes in gene expression/protein activity in humans
CAPN15,Age-related changes in gene expression/protein activity in humans
SOS2,Age-related changes in gene expression/protein activity in humans
SOX13,Age-related changes in gene expression/protein activity in humans
SOX4,Age-related changes in gene expression/protein activity in humans
SP1,Age-related changes in gene expression/protein activity in humans
SP100,Age-related changes in gene expression/protein activity in humans
SPRY2,Age-related changes in gene expression/protein activity in humans
SPTBN1,Age-related changes in gene expression/protein activity in humans
SQSTM1,Age-related changes in gene expression/protein activity in humans
SRI,Age-related changes in gene expression/protein activity in humans
SRP72,Age-related changes in gene expression/protein activity in humans
ST13,Age-related changes in gene expression/protein activity in humans
ST6GAL1,Age-related changes in gene expression/protein activity in humans
ST8SIA1,Age-related changes in gene expression/protein activity in humans
STAG1,Age-related changes in gene expression/protein activity in humans
STAT5B,Age-related changes in gene expression/protein activity in humans
STK17A,Age-related changes in gene expression/protein activity in humans
STK25,Age-related changes in gene expression/protein activity in humans
STK38,Age-related changes in gene expression/protein activity in humans
STK4,Age-related changes in gene expression/protein activity in humans
STX6,Age-related changes in gene expression/protein activity in humans
SUB1,Age-related changes in gene expression/protein activity in humans
TBC1D1,Age-related changes in gene expression/protein activity in humans
TBC1D8B,Age-related changes in gene expression/protein activity in humans
TBC1D9B,Age-related changes in gene expression/protein activity in humans
TBCA,Age-related changes in gene expression/protein activity in humans
TBK1,Age-related changes in gene expression/protein activity in humans
TBL1X,Age-related changes in gene expression/protein activity in humans
TBXA2R,Age-related changes in gene expression/protein activity in humans
TCEAL1,Age-related changes in gene expression/protein activity in humans
TCIRG1,Age-related changes in gene expression/protein activity in humans
TERF2,Age-related changes in gene expression/protein activity in humans
TESK1,Age-related changes in gene expression/protein activity in humans
TFDP2,Age-related changes in gene expression/protein activity in humans
TGFA,Age-related changes in gene expression/protein activity in humans
TGFBR3,Age-related changes in gene expression/protein activity in humans
MYO18A,Age-related changes in gene expression/protein activity in humans
TIAM1,Age-related changes in gene expression/protein activity in humans
TICAM1,Age-related changes in gene expression/protein activity in humans
TIMELESS,Age-related changes in gene expression/protein activity in humans
TM2D1,Age-related changes in gene expression/protein activity in humans
TRAPPC10,Age-related changes in gene expression/protein activity in humans
NDC1,Age-related changes in gene expression/protein activity in humans
TMPO,Age-related changes in gene expression/protein activity in humans
TNFAIP8,Age-related changes in gene expression/protein activity in humans
TNFSF14,Age-related changes in gene expression/protein activity in humans
TNFSF8,Age-related changes in gene expression/protein activity in humans
TP53I11,Age-related changes in gene expression/protein activity in humans
TPP2,Age-related changes in gene expression/protein activity in humans
TPST2,Age-related changes in gene expression/protein activity in humans
TRAF1,Age-related changes in gene expression/protein activity in humans
TRAM2,Age-related changes in gene expression/protein activity in humans
TRIB2,Age-related changes in gene expression/protein activity in humans
TRIM23,Age-related changes in gene expression/protein activity in humans
TRIM33,Age-related changes in gene expression/protein activity in humans
TSC22D3,Age-related changes in gene expression/protein activity in humans
TSPAN6,Age-related changes in gene expression/protein activity in humans
TTC9,Age-related changes in gene expression/protein activity in humans
TUBB,Age-related changes in gene expression/protein activity in humans
TUBB2A,Age-related changes in gene expression/protein activity in humans
TXK,Age-related changes in gene expression/protein activity in humans
TMX1,Age-related changes in gene expression/protein activity in humans
UBE2D2,Age-related changes in gene expression/protein activity in humans
UBE2D3,Age-related changes in gene expression/protein activity in humans
UBE2H,Age-related changes in gene expression/protein activity in humans
UBL3,Age-related changes in gene expression/protein activity in humans
HAUS7,Age-related changes in gene expression/protein activity in humans
UCP2,Age-related changes in gene expression/protein activity in humans
UGP2,Age-related changes in gene expression/protein activity in humans
UPF3A,Age-related changes in gene expression/protein activity in humans
UQCRC2,Age-related changes in gene expression/protein activity in humans
USF2,Age-related changes in gene expression/protein activity in humans
USO1,Age-related changes in gene expression/protein activity in humans
USP1,Age-related changes in gene expression/protein activity in humans
USP10,Age-related changes in gene expression/protein activity in humans
USP13,Age-related changes in gene expression/protein activity in humans
USP14,Age-related changes in gene expression/protein activity in humans
USP25,Age-related changes in gene expression/protein activity in humans
USP3,Age-related changes in gene expression/protein activity in humans
USP46,Age-related changes in gene expression/protein activity in humans
UTS2,Age-related changes in gene expression/protein activity in humans
UXT,Age-related changes in gene expression/protein activity in humans
VAMP4,Age-related changes in gene expression/protein activity in humans
VASH1,Age-related changes in gene expression/protein activity in humans
VCL,Age-related changes in gene expression/protein activity in humans
VGLL4,Age-related changes in gene expression/protein activity in humans
VRK2,Age-related changes in gene expression/protein activity in humans
WDR33,Age-related changes in gene expression/protein activity in humans
WIPF1,Age-related changes in gene expression/protein activity in humans
WWOX,Age-related changes in gene expression/protein activity in humans
XPO7,Age-related changes in gene expression/protein activity in humans
ZBTB25,Age-related changes in gene expression/protein activity in humans
ZBTB43,Age-related changes in gene expression/protein activity in humans
ZCCHC14,Age-related changes in gene expression/protein activity in humans
ZEB1,Age-related changes in gene expression/protein activity in humans
ZFP36L2,Age-related changes in gene expression/protein activity in humans
ZMIZ1,Age-related changes in gene expression/protein activity in humans
ZMIZ2,Age-related changes in gene expression/protein activity in humans
ZNF136,Age-related changes in gene expression/protein activity in humans
ZNF141,Age-related changes in gene expression/protein activity in humans
ZNF22,Age-related changes in gene expression/protein activity in humans
ZNF232,Age-related changes in gene expression/protein activity in humans
ZNF267,Age-related changes in gene expression/protein activity in humans
ZNF273,Age-related changes in gene expression/protein activity in humans
RNF114,Age-related changes in gene expression/protein activity in humans
ZNF318,Age-related changes in gene expression/protein activity in humans
ZNF532,Age-related changes in gene expression/protein activity in humans
ZNF557,Age-related changes in gene expression/protein activity in humans
ZNF571,Age-related changes in gene expression/protein activity in humans
ZNF586,Age-related changes in gene expression/protein activity in humans
ZNF592,Age-related changes in gene expression/protein activity in humans
ZSCAN18,Age-related changes in gene expression/protein activity in humans
ABCA5,Age-related changes in gene expression/protein activity in humans
ABCG2,Age-related changes in gene expression/protein activity in humans
ABLIM2,Age-related changes in gene expression/protein activity in humans
ACF,Age-related changes in gene expression/protein activity in humans
ACKR2,Age-related changes in gene expression/protein activity in humans
ACOT8,Age-related changes in gene expression/protein activity in humans
ACP1,Age-related changes in gene expression/protein activity in humans
ACRV1,Age-related changes in gene expression/protein activity in humans
ACTG1,Age-related changes in gene expression/protein activity in humans
ACY3,Age-related changes in gene expression/protein activity in humans
NTMT1,Age-related changes in gene expression/protein activity in humans
TMEM167B,Age-related changes in gene expression/protein activity in humans
AGPAT1,Age-related changes in gene expression/protein activity in humans
AHSA2P,Age-related changes in gene expression/protein activity in humans
ARMCX3,Age-related changes in gene expression/protein activity in humans
ALKBH7,Age-related changes in gene expression/protein activity in humans
ANAPC5,Age-related changes in gene expression/protein activity in humans
ANKRD13C,Age-related changes in gene expression/protein activity in humans
NUSAP1,Age-related changes in gene expression/protein activity in humans
ANXA7,Age-related changes in gene expression/protein activity in humans
TXNDC9,Age-related changes in gene expression/protein activity in humans
APPBP1,Age-related changes in gene expression/protein activity in humans
ARHGAP35,Age-related changes in gene expression/protein activity in humans
ARHGEF5,Age-related changes in gene expression/protein activity in humans
ARHGEF6,Age-related changes in gene expression/protein activity in humans
ASB12,Age-related changes in gene expression/protein activity in humans
ATP5MC1,Age-related changes in gene expression/protein activity in humans
ATP6V0B,Age-related changes in gene expression/protein activity in humans
ATPAF1,Age-related changes in gene expression/protein activity in humans
AVL9,Age-related changes in gene expression/protein activity in humans
BCS1L,Age-related changes in gene expression/protein activity in humans
BICRAL,Age-related changes in gene expression/protein activity in humans
BMP5,Age-related changes in gene expression/protein activity in humans
BPHL,Age-related changes in gene expression/protein activity in humans
BTNL3,Age-related changes in gene expression/protein activity in humans
BUB3,Age-related changes in gene expression/protein activity in humans
C12orf10,Age-related changes in gene expression/protein activity in humans
C9orf78,Age-related changes in gene expression/protein activity in humans
CA14,Age-related changes in gene expression/protein activity in humans
CA3,Age-related changes in gene expression/protein activity in humans
CACNB1,Age-related changes in gene expression/protein activity in humans
CACNG4,Age-related changes in gene expression/protein activity in humans
CEP350,Age-related changes in gene expression/protein activity in humans
CAPZA2,Age-related changes in gene expression/protein activity in humans
CBFA2T2,Age-related changes in gene expression/protein activity in humans
CD80,Age-related changes in gene expression/protein activity in humans
CDH13,Age-related changes in gene expression/protein activity in humans
CDHR2,Age-related changes in gene expression/protein activity in humans
CDK2,Age-related changes in gene expression/protein activity in humans
CDKN2C,Age-related changes in gene expression/protein activity in humans
CEACAM4,Age-related changes in gene expression/protein activity in humans
CEBPB,Age-related changes in gene expression/protein activity in humans
CENPO,Age-related changes in gene expression/protein activity in humans
SAMM50,Age-related changes in gene expression/protein activity in humans
CHRNA1,Age-related changes in gene expression/protein activity in humans
CITED4,Age-related changes in gene expression/protein activity in humans
CKLF,Age-related changes in gene expression/protein activity in humans
CMTM7,Age-related changes in gene expression/protein activity in humans
CLIP1,Age-related changes in gene expression/protein activity in humans
CLSTN1,Age-related changes in gene expression/protein activity in humans
COA1,Age-related changes in gene expression/protein activity in humans
COL4A3,Age-related changes in gene expression/protein activity in humans
CERT1,Age-related changes in gene expression/protein activity in humans
COL4A5,Age-related changes in gene expression/protein activity in humans
COMT,Age-related changes in gene expression/protein activity in humans
COX7C,Age-related changes in gene expression/protein activity in humans
CRADD,Age-related changes in gene expression/protein activity in humans
CREB1,Age-related changes in gene expression/protein activity in humans
CREBBP,Age-related changes in gene expression/protein activity in humans
C1QL1,Age-related changes in gene expression/protein activity in humans
CRIM1,Age-related changes in gene expression/protein activity in humans
DPYSL5,Age-related changes in gene expression/protein activity in humans
CSPP1,Age-related changes in gene expression/protein activity in humans
SLC44A2,Age-related changes in gene expression/protein activity in humans
CTNNBIP1,Age-related changes in gene expression/protein activity in humans
CYC1,Age-related changes in gene expression/protein activity in humans
CYP2A6,Age-related changes in gene expression/protein activity in humans
CYP4X1,Age-related changes in gene expression/protein activity in humans
DAAM2,Age-related changes in gene expression/protein activity in humans
DDIT3,Age-related changes in gene expression/protein activity in humans
DHX9,Age-related changes in gene expression/protein activity in humans
DERL1,Age-related changes in gene expression/protein activity in humans
DGKA,Age-related changes in gene expression/protein activity in humans
DIS3,Age-related changes in gene expression/protein activity in humans
DKFZP434D193,Age-related changes in gene expression/protein activity in humans
DKFZp547D104,Age-related changes in gene expression/protein activity in humans
STARD13,Age-related changes in gene expression/protein activity in humans
DLEU1,Age-related changes in gene expression/protein activity in humans
DMD,Age-related changes in gene expression/protein activity in humans
DTNBP1,Age-related changes in gene expression/protein activity in humans
DUSP13,Age-related changes in gene expression/protein activity in humans
DUT,Age-related changes in gene expression/protein activity in humans
DXS542,Age-related changes in gene expression/protein activity in humans
DYNC1H1,Age-related changes in gene expression/protein activity in humans
FAM162A,Age-related changes in gene expression/protein activity in humans
ECHDC2,Age-related changes in gene expression/protein activity in humans
ECPAS,Age-related changes in gene expression/protein activity in humans
ECSIT,Age-related changes in gene expression/protein activity in humans
EEF2K,Age-related changes in gene expression/protein activity in humans
EFCAB7,Age-related changes in gene expression/protein activity in humans
EFEMP2,Age-related changes in gene expression/protein activity in humans
EFTUD2,Age-related changes in gene expression/protein activity in humans
EHD3,Age-related changes in gene expression/protein activity in humans
EHMT1,Age-related changes in gene expression/protein activity in humans
EIF4H,Age-related changes in gene expression/protein activity in humans
ELL2,Age-related changes in gene expression/protein activity in humans
EML4,Age-related changes in gene expression/protein activity in humans
EPC1,Age-related changes in gene expression/protein activity in humans
ERGIC3,Age-related changes in gene expression/protein activity in humans
ERP27,Age-related changes in gene expression/protein activity in humans
ET,Age-related changes in gene expression/protein activity in humans
EWSR1,Age-related changes in gene expression/protein activity in humans
TMEM185A,Age-related changes in gene expression/protein activity in humans
FAM210A,Age-related changes in gene expression/protein activity in humans
FANCC,Age-related changes in gene expression/protein activity in humans
FASTK,Age-related changes in gene expression/protein activity in humans
FAXDC2,Age-related changes in gene expression/protein activity in humans
FEZ2,Age-related changes in gene expression/protein activity in humans
FH,Age-related changes in gene expression/protein activity in humans
FLJ12671,Age-related changes in gene expression/protein activity in humans
FLOT1,Age-related changes in gene expression/protein activity in humans
FLRT3,Age-related changes in gene expression/protein activity in humans
FLVCR2,Age-related changes in gene expression/protein activity in humans
FOSL2,Age-related changes in gene expression/protein activity in humans
FOXJ3,Age-related changes in gene expression/protein activity in humans
FRA,Age-related changes in gene expression/protein activity in humans
FST,Age-related changes in gene expression/protein activity in humans
FUBP3,Age-related changes in gene expression/protein activity in humans
FXYD5,Age-related changes in gene expression/protein activity in humans
XRCC6,Age-related changes in gene expression/protein activity in humans
GADD45A,Age-related changes in gene expression/protein activity in humans
GADD45G,Age-related changes in gene expression/protein activity in humans
GCN1,Age-related changes in gene expression/protein activity in humans
GDA,Age-related changes in gene expression/protein activity in humans
GET4,Age-related changes in gene expression/protein activity in humans
GGA3,Age-related changes in gene expression/protein activity in humans
GGT1,Age-related changes in gene expression/protein activity in humans
GHR,Age-related changes in gene expression/protein activity in humans
GLG1,Age-related changes in gene expression/protein activity in humans
GLRX3,Age-related changes in gene expression/protein activity in humans
GORASP2,Age-related changes in gene expression/protein activity in humans
GOT2,Age-related changes in gene expression/protein activity in humans
GPC4,Age-related changes in gene expression/protein activity in humans
GRHPR,Age-related changes in gene expression/protein activity in humans
GRN,Age-related changes in gene expression/protein activity in humans
GSR,Age-related changes in gene expression/protein activity in humans
YWHAB,Age-related changes in gene expression/protein activity in humans
HSPB8,Age-related changes in gene expression/protein activity in humans
H3-3B,Age-related changes in gene expression/protein activity in humans
HDAC4,Age-related changes in gene expression/protein activity in humans
HGH1,Age-related changes in gene expression/protein activity in humans
HILPDA,Age-related changes in gene expression/protein activity in humans
H4C3,Age-related changes in gene expression/protein activity in humans
HLA-C,Age-related changes in gene expression/protein activity in humans
HMGB1,Age-related changes in gene expression/protein activity in humans
HMGB2,Age-related changes in gene expression/protein activity in humans
HMGN2,Age-related changes in gene expression/protein activity in humans
HMGXB4,Age-related changes in gene expression/protein activity in humans
HNRNPH2,Age-related changes in gene expression/protein activity in humans
HNRNPK,Age-related changes in gene expression/protein activity in humans
HNRNPR,Age-related changes in gene expression/protein activity in humans
HNRNPU,Age-related changes in gene expression/protein activity in humans
HPIP,Age-related changes in gene expression/protein activity in humans
HPN,Age-related changes in gene expression/protein activity in humans
HPRT1,Age-related changes in gene expression/protein activity in humans
TRIOBP,Age-related changes in gene expression/protein activity in humans
HTATSF1,Age-related changes in gene expression/protein activity in humans
HYPK,Age-related changes in gene expression/protein activity in humans
ICAM1,Age-related changes in gene expression/protein activity in humans
IGFBP6,Age-related changes in gene expression/protein activity in humans
IL16,Age-related changes in gene expression/protein activity in humans
IL17RC,Age-related changes in gene expression/protein activity in humans
IL6R,Age-related changes in gene expression/protein activity in humans
ILF2,Age-related changes in gene expression/protein activity in humans
INPP5K,Age-related changes in gene expression/protein activity in humans
IP6K3,Age-related changes in gene expression/protein activity in humans
JAK2,Age-related changes in gene expression/protein activity in humans
KATNB1,Age-related changes in gene expression/protein activity in humans
KCNK17,Age-related changes in gene expression/protein activity in humans
KCNK4,Age-related changes in gene expression/protein activity in humans
KDM2A,Age-related changes in gene expression/protein activity in humans
KDM7A,Age-related changes in gene expression/protein activity in humans
KIAA0275,Age-related changes in gene expression/protein activity in humans
KIAA1143,Age-related changes in gene expression/protein activity in humans
KIAA1434,Age-related changes in gene expression/protein activity in humans
KIF2C,Age-related changes in gene expression/protein activity in humans
KLF5,Age-related changes in gene expression/protein activity in humans
KLF9,Age-related changes in gene expression/protein activity in humans
KRAS,Age-related changes in gene expression/protein activity in humans
LAMB3,Age-related changes in gene expression/protein activity in humans
LGR5,Age-related changes in gene expression/protein activity in humans
NBR1,Age-related changes in gene expression/protein activity in humans
MADD,Age-related changes in gene expression/protein activity in humans
ZCRB1,Age-related changes in gene expression/protein activity in humans
MAGED1,Age-related changes in gene expression/protein activity in humans
MAP3K7CL,Age-related changes in gene expression/protein activity in humans
MAP4K3,Age-related changes in gene expression/protein activity in humans
MATR3,Age-related changes in gene expression/protein activity in humans
MDH2,Age-related changes in gene expression/protein activity in humans
USE1,Age-related changes in gene expression/protein activity in humans
ALPK3,Age-related changes in gene expression/protein activity in humans
MIER2,Age-related changes in gene expression/protein activity in humans
MKRN1,Age-related changes in gene expression/protein activity in humans
MLF1,Age-related changes in gene expression/protein activity in humans
MLH3,Age-related changes in gene expression/protein activity in humans
HERC2P2,Age-related changes in gene expression/protein activity in humans
MORF4L2,Age-related changes in gene expression/protein activity in humans
MOSPD1,Age-related changes in gene expression/protein activity in humans
MRPL12,Age-related changes in gene expression/protein activity in humans
MRPL40,Age-related changes in gene expression/protein activity in humans
MRPL41,Age-related changes in gene expression/protein activity in humans
MRPL48,Age-related changes in gene expression/protein activity in humans
